Conference,Year,Title,Authors,PDF Link,File name,Code,status_code,Data,Comments,Assigned To
EuroS&P,2023,Comprehensively Analyzing the Impact of Cyberattacks on Power Grids,"Lennart Bader,Martin Serror,Olav Lamberts,Ömer Sen,Dennis van der Velde,Immanuel Hacker,Julian Filter,Elmar Padilla,Martin Henze",https://arxiv.org/pdf/2305.09390.pdf,Lennart_Bader_2023.pdf,https://github.com/fkie-cad/wattson,200,https://github.com/fkie-cad/wattson/blob/master/scenarios/powerowl_example/data-points.yml,,
EuroS&P,2023,Coverage and Secure Use Analysis of Content Security Policies via Clustering,"Mengxia Ren,Chuan Yue",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190533,Mengxia_Ren_2023.pdf,https://github.com/mengxiaren2024/CSP_via_Clustering.git,200,https://doi.org/10.5281/zenodo.7689263,,
EuroS&P,2023,DarkDialogs: Automated detection of 10 dark patterns on cookie dialogs,"Daniel Kirkman,Kami Vaniea,Daniel W Woods",https://www.danielwoods.info/assets/pdf/KVW_DarkDialogs_EuroSnP.pdf,Daniel_Krikman_2023.pdf,https://github.com/DarkDialogs/OpenScience,200,https://datashare.ed.ac.uk/handle/10283/4453,,
EuroS&P,2023,EF/CF: High Performance Smart Contract Fuzzing for Exploit Generation,"Michael Rodler,David Paaßen,Wenting Li,Lukas Bernhard,Thorsten Holz,Ghassan Karame,Lucas Davi",https://arxiv.org/pdf/2304.06341.pdf,Michael_Rodler_2023.pdf,https://github.com/uni-due-syssec/efcf-framework/,200,https://github.com/uni-due-syssec/efcf-framework/tree/main/data,,
EuroS&P,2023,Exploring Smart Commercial Building Occupants' PerYou Cannot Always Win the Race: Analyzing mitigations for branch target prediction attacksceptions and Notification Preferences of Internet of Things Data Collection in the United States,"Tu Le,Alan Wang,Yaxing Yao,Yuanyuan Feng,Arsalan Heydarian,Norman Sadeh, Yuan Tian",https://arxiv.org/pdf/2303.04955.pdf,Tu_Le_2023.pdf,,,,,
EuroS&P,2023,faulTPM: Exposing AMD fTPMs’ Deepest Secrets,"Hans Niklas Jacob,Christian Werling,Robert Buhren,Jean-Pierre Seifert",https://arxiv.org/pdf/2304.14717.pdf,Hans_Jacob_2023.pdf,,,,,
EuroS&P,2023,Finding Fixed Vulnerabilities with Off-the-Shelf Static Analysis,"Trevor Dunlap,Seaver Thorn,William Enck,Bradley Reaves",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190493,Trevor_Dunlap_2023.pdf,https://github.com/s3c2/daa,200,https://github.com/s3c2/daa/tree/master/data,,
EuroS&P,2023,Forward Pass: On the Security Implications of Email Forwarding Mechanism and Policy,"Enze Liu,Gautam Akiwate,Mattijs Jonker,Ariana Mirian,Grant Ho,Geoffrey M. Voelker,Stefan Savage",https://arxiv.org/pdf/2302.07287.pdf,Enze_Liu_2023.pdf,,,,,
EuroS&P,2023,You Cannot Always Win the Race: Analyzing mitigations for branch target prediction attacks,"Alyssa Milburn,Ke Sun,Henrique Kawakami",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190478,Alyssa_Milburn_2023.pdf,https://github.com/IntelSTORMteam/win-the-race,404,,,
EuroS&P,2023,Towards Fine-Grained Localization of Privacy Behaviors,"Vijayanta Jain,Sepideh Ghanavati,Sai Teja Peddinti,Collin McMillan",https://arxiv.org/pdf/2305.15314.pdf,Vijayanta_Jain_2023.pdf,https://github.com/PERC-Lab/Fine_Grained_Localization,200,https://github.com/PERC-Lab/Fine_Grained_Localization/tree/main/dataset,,
EuroS&P,2023,SoK: Data Sovereignty,"Jens Ernstberger,Jan Lauinger,Fatima Elsheimy,Liyi Zhou,Sebastian Steinhorst,Arthur Gervais,Dawn Song",https://eprint.iacr.org/2023/967.pdf,Jens_Ernstberger_2023.pdf,,,,,
EuroS&P,2023,Conjunctive Searchable Symmetric Encryption from Hard Lattices,"Debadrita Talapatra,Sikhar Patranabis,Debdeep Mukhopadhyay",https://eprint.iacr.org/2023/872.pdf,Debadrita_Talapatra_2023.pdf,,,,,
EuroS&P,2023,Recurring Contingent Service Payment,"Aydin Abadi,Steven J. Murdoch,Thomas Zacharias",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190500,Aydin_Abadi_2023.pdf,https://github.com/AydinAbadi/RC-S-P/tree/main,200,,,
EuroS&P,2023,Revelio: A Network-Level Attack Against the Privacy in the Lightning Network,"Theo von Arx,Muoi Tran,Laurent Vanbever",https://muoitran.com/publications/revelio.pdf,Theo_Arx_2023.pdf,,,,,
EuroS&P,2023,SMART Credentials in the Multi-queue of Slackness (or Secure Management of Anonymous Reputation Traits without Global Halting),"Jack P. K. Ma,Sherman S. M. Chow",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190534,Jack_Ma_2023.pdf,,,,,
EuroS&P,2023,smartFHE: Privacy-Preserving Smart Contracts from Fully Homomorphic Encryption,"Ravital Solomon,Rick Weber,Ghada Almashaqbeh",https://ieeexplore.ieee.org/stamp/stamp.jsp?arnumber=10190530,Ravital_Solomon_2023.pdf,,,,,
